Ticker,Model,MSE,RMSE,MAE
AAPL,CNN-LSTM + Sentiment,287.5925566285986,16.9585540842549,14.828663021601908
JPM,CNN-LSTM + Sentiment,205.37029443819446,14.33074647177161,10.378202760852917
MSFT,CNN-LSTM + Sentiment,778.8599085283577,27.908061712135396,23.68049755875372
TSLA,CNN-LSTM + Sentiment,815.0361765407046,28.548838444684655,20.64165645199697
